Freq,Gain,Phase
141.3,-0008.91,00124.00
144.5,-0009.23,00130.00
147.9,-0009.72,00129.00
151.4,-0010.22,00127.00
154.9,-0010.53,00128.00
158.5,-0011.57,00125.00
162.2,-0009.81,00131.00
166.0,-0005.93,00101.00
169.8,-0002.63,-0058.00
173.8,-0001.94,-0108.00
177.8,00003.55,00122.00
182.0,-0001.25,00107.00
186.2,-0008.46,00109.00
190.5,-0012.10,00120.00
195.0,-0014.13,00131.00
199.5,-0014.66,00122.00
204.2,-0017.60,00126.00
208.9,-0016.34,00126.00
213.8,-0018.02,00121.00
218.8,-0017.26,00126.00
223.9,-0018.75,00128.00
229.1,-0018.13,00126.00
234.4,-0019.80,00126.00
239.9,-0017.90,00130.00
245.5,-0018.25,00138.00
251.2,-0022.14,00115.00
257.0,-0019.84,00116.00
263.0,-0022.66,00145.00
269.2,-0021.10,00143.00
275.4,-0023.84,00127.00
281.8,-0025.25,00128.00
288.4,-0024.08,00109.00
295.1,-0027.32,00121.00
302.0,-0026.12,00113.00
309.0,-0023.92,00132.00
316.2,-0023.22,00125.00
323.6,-0025.08,00117.00
331.1,-0026.53,00122.00
338.8,-0027.36,00112.00
346.7,-0024.97,00116.00
354.8,-0031.08,00113.00
363.1,-0023.22,00134.00
371.5,-0023.89,00118.00
380.2,-0026.15,00138.00
389.0,-0030.07,00112.00
398.1,-0029.56,00147.00
407.4,-0026.35,00132.00
416.9,-0025.90,00126.00
426.6,-0027.58,00106.00
436.5,-0030.00,00125.00
446.7,-0027.09,00098.00
457.1,-0028.14,00125.00
467.7,-0025.05,00142.00
478.6,-0025.36,00118.00
489.8,-0027.70,00122.00
501.2,-0024.53,00108.00
512.9,-0031.58,00132.00
524.8,-0026.54,00140.00
537.0,-0028.31,00113.00
549.5,-0029.91,00117.00
562.3,-0029.16,00133.00
575.4,-0026.32,00104.00
588.8,-0026.50,00098.00
602.6,-0028.21,00089.00
616.6,-0028.67,00117.00
631.0,-0030.35,00111.00
645.7,-0030.41,00140.00
660.7,-0031.55,00113.00
676.1,-0031.56,00132.00
691.8,-0028.04,00104.00
707.9,-0029.40,00109.00
724.4,-0028.64,00116.00
741.3,-0027.61,00116.00
758.6,-0029.67,00100.00
776.2,-0027.01,00094.00
794.3,-0030.42,00085.00
812.8,-0027.42,00067.00
831.8,-0032.95,00075.00
851.1,-0030.12,00102.00
871.0,-0029.88,00116.00
891.3,-0029.54,00090.00
912.0,-0028.10,00104.00
933.3,-0032.64,00081.00
955.0,-0030.86,00094.00
977.2,-0029.80,00089.00
1000.0,-0029.08,00102.00
1023.3,-0028.81,00102.00
1047.1,-0030.90,00091.00
1071.5,-0027.26,00105.00
1096.5,-0030.14,00116.00
1122.0,-0027.46,00049.00
1148.2,-0030.04,00067.00
1174.9,-0028.77,00094.00
1202.3,-0030.16,00090.00
1230.3,-0029.22,00075.00
1258.9,-0032.34,00062.00
1288.2,-0029.22,00087.00
1318.3,-0032.15,00097.00
1349.0,-0027.26,00072.00
1380.4,-0028.87,00085.00
1412.5,-0026.49,00065.00
1445.4,-0030.76,00073.00
1479.1,-0028.16,00075.00
1513.6,-0027.81,00055.00
1548.8,-0031.40,00067.00
1584.9,-0035.22,00080.00
1621.8,-0032.47,00051.00
1659.6,-0028.26,00043.00
1698.2,-0030.31,00070.00
1737.8,-0029.86,00088.00
1778.3,-0027.83,00065.00
1819.7,-0030.06,00076.00
1862.1,-0025.97,00050.00
1905.5,-0028.77,00048.00
1949.8,-0032.55,00046.00
1995.3,-0030.87,00070.00
2041.7,-0025.26,00061.00
2089.3,-0031.37,00054.00
2138.0,-0029.93,00059.00
2187.8,-0030.86,00044.00
2238.7,-0030.84,00055.00
2290.9,-0027.25,00045.00
2344.2,-0029.91,00048.00
2398.8,-0028.21,00047.00
2454.7,-0029.39,00053.00
2511.9,-0029.32,00065.00
2570.4,-0029.28,00082.00
2630.3,-0031.03,00064.00
2691.5,-0029.39,00082.00
2754.2,-0032.53,00082.00
2818.4,-0031.84,00092.00
2884.0,-0030.75,00089.00
2951.2,-0031.25,00088.00
3020.0,-0032.70,00072.00
3090.3,-0030.28,00081.00
3162.3,-0032.51,00088.00
3235.9,-0032.17,00098.00
3311.3,-0035.50,00080.00
3388.4,-0029.80,00079.00
3467.4,-0033.07,00099.00
3548.1,-0036.52,00106.00
3630.8,-0032.91,00081.00
3715.4,-0034.67,00101.00
3801.9,-0033.60,00092.00
3890.5,-0030.65,00084.00
3981.1,-0032.77,00091.00
4073.8,-0036.92,00082.00
4168.7,-0030.48,00097.00
4265.8,-0033.42,00097.00
4365.2,-0041.89,00070.00
4466.8,-0042.11,00094.00
4570.9,-0038.03,00084.00
4677.4,-0037.69,00075.00
4786.3,-0047.76,00088.00
4897.8,-0044.71,00102.00
5011.9,-0033.60,00101.00
5128.6,-0038.63,00093.00
5248.1,-0039.55,00081.00
5370.3,-0045.57,00098.00
5495.4,-0045.82,00079.00
5623.4,-0035.40,00085.00
5754.4,-0033.22,00086.00
5888.4,-0037.61,00099.00
6025.6,-0039.31,00073.00
6166.0,-0043.80,00102.00
6309.6,-0029.55,00081.00
6456.5,-0026.74,00092.00
6606.9,-0030.77,00070.00
6760.8,-0038.28,00087.00
6918.3,-0038.83,00103.00
7079.5,-0037.91,00077.00
7244.4,-0024.32,00091.00
7413.1,-0021.43,00089.00
7585.8,-0026.79,00086.00
7762.5,-0030.51,00107.00
7943.3,-0036.15,00096.00
8128.3,-0033.81,00070.00
8317.6,-0036.31,00098.00
8511.4,-0021.61,00089.00
8709.6,-0023.07,00088.00
8912.5,-0023.97,00091.00
9120.1,-0031.17,00100.00
9332.5,-0038.14,00115.00
9549.9,-0039.08,00091.00
9772.4,-0044.73,00101.00
10000.0,-0040.60,00081.00

